Invoice Created Date,Year,Month,Quarter,QY,Commodity,Description,Supplier,Reporting Total,PO Ship-To City,Chart Of Accounts,Accounting Total Currency,Invoice #
6/24/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,67.52,Asheville,US_500-BAAN,USD,8755005-00
6/24/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,44.91,Asheville,US_500-BAAN,USD,8755006-00
6/24/2025,2025,6,Q2,Q2-2025,Equipment Maintenance and Calibration,Kinney AX Oil,"ASHEVILLE OIL CO, INC_US_70653911",2612.5,Asheville,US_500-BAAN,USD,168374-00
6/24/2025,2025,6,Q2,Q2-2025,Product Services,"March Factory inspection at M5Stack Technology Co., Ltd. #125074, China",TUV SUD AMERICA INC_US_339819,1500,Asheville,US_500-BAAN,USD,1021053334
6/24/2025,2025,6,Q2,Q2-2025,Product Services,"April Factory inspection at Klatu Networks, Inc. #104852, Santee CA",TUV SUD AMERICA INC_US_339819,1400,Asheville,US_500-BAAN,USD,1021053334
6/24/2025,2025,6,Q2,Q2-2025,Waste Management,Blanket PO for VLS (waste to energy),VLS RECOVERY SERVICES LLC_US_70653752,597.42,Asheville,US_500-BAAN,USD,210519
6/24/2025,2025,6,Q2,Q2-2025,Material Handling Equipment,Remaining Balance of Biltmore Park Relocation Project,REUZEIT INC_US_70613555,22817.5,Asheville,US_500-BAAN,USD,ACCSINV202501972
6/24/2025,2025,6,Q2,Q2-2025,Product Services,"8335 Magnetic Circuit Breaker - 15A, UL 1500",RS AMERICAS INC_US_50052442,572.8,Asheville,US_500-BAAN,USD,9020865785
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES DURAMARK TANK PERMANEN,STAPLES BUSINESS ADVANTAGE_US_246182,43.3,Asheville,US_500-BAAN,USD,6035192919
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,TRU RED TANK PERMANENT MARKERS,STAPLES BUSINESS ADVANTAGE_US_246182,21.74,Asheville,US_500-BAAN,USD,6035192932
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES PASTEL 30  RECYCLED CO,STAPLES BUSINESS ADVANTAGE_US_246182,197.64,Asheville,US_500-BAAN,USD,6035192932
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES PASTEL 30  RECYCLED CO,STAPLES BUSINESS ADVANTAGE_US_246182,214.92,Asheville,US_500-BAAN,USD,6035192932
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,SWINGLINE S.F. 4 PREMIUM 1/4,STAPLES BUSINESS ADVANTAGE_US_246182,25.56,Asheville,US_500-BAAN,USD,6035192932
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES PASTEL 30  RECYCLED CO,STAPLES BUSINESS ADVANTAGE_US_246182,197.64,Asheville,US_500-BAAN,USD,6035192932
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES PASTEL 30  RECYCLED CO,STAPLES BUSINESS ADVANTAGE_US_246182,192.86,Asheville,US_500-BAAN,USD,6035192932
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES ELECTRONICS AIR DUSTER,STAPLES BUSINESS ADVANTAGE_US_246182,42.18,Asheville,US_500-BAAN,USD,6035192920
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,"TRU RED PERMANENT MARKER, FINE",STAPLES BUSINESS ADVANTAGE_US_246182,7.84,Asheville,US_500-BAAN,USD,6035192920
6/24/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES DURAMARK TANK PERMANEN,STAPLES BUSINESS ADVANTAGE_US_246182,8.66,Asheville,US_500-BAAN,USD,6035192920
6/24/2025,2025,6,Q2,Q2-2025,Cafe Services,2025 Blanket PO for Filtered water,PURE WATER PARTNERS LLC_US_70580152,1386.72,Asheville,US_500-BAAN,USD,2091352
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"F1 Felt Strip, Firm, Adhesive Backing, 50 Feet Long, 1&quot; Wide, 1/16&quot; Thick",MCMASTER-CARR SUPPLY CO_US_50004682,235.86,Asheville,US_500-BAAN,USD,47672768
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Polyethylene Square Plug, Snap-in, for 0.85&quot; to 0.92&quot; Inside Square",MCMASTER-CARR SUPPLY CO_US_50004682,16.86,Asheville,US_500-BAAN,USD,47672768
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Toggle Switch, 2 Position, Maintained, DPST-NO, 15A, 4 Quick-Disconnect Terminals",MCMASTER-CARR SUPPLY CO_US_50004682,12.76,Asheville,US_500-BAAN,USD,47702618
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Safety Container for Oily Waste, Steel, Step Open Lid with Raised Bottom, 6 Gallon Capacity, Yellow",MCMASTER-CARR SUPPLY CO_US_50004682,278.16,Asheville,US_500-BAAN,USD,47702618
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Strap Wrench for 3/4&quot; to 11&quot; OD, 8&quot; Long Aluminum Handle",MCMASTER-CARR SUPPLY CO_US_50004682,29.46,Asheville,US_500-BAAN,USD,47666586
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Strap for Boa Number Bo13010, 3/4&quot; Wide, 38&quot; Long, 3/16&quot; Thick",MCMASTER-CARR SUPPLY CO_US_50004682,28.7,Asheville,US_500-BAAN,USD,47666586
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,360 Degree Swivel Laptop Stand,MCMASTER-CARR SUPPLY CO_US_50004682,59.91,Asheville,US_500-BAAN,USD,47701404
6/24/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Cut-Resistant Kevlar Aramid Fabric Sheet, 60&quot; Wide x 6 Feet Long",MCMASTER-CARR SUPPLY CO_US_50004682,425.52,Asheville,US_500-BAAN,USD,47666881
6/23/2025,2025,6,Q2,Q2-2025,MRO Services,Wood's Powr-Grip 8" Suction Cup with Metal Handle and Carrying Case (N4950),AMAZON CAPITAL SERVICES INC_US_70345775,170.98,Asheville,US_500-BAAN,USD,1JY7-141P-DCDC
6/23/2025,2025,6,Q2,Q2-2025,OEM - Kitting,FT GRNDR HL LM GN STRP 1MEG,DIGI KEY ELECTRONICS_US_50051980,7.64,Asheville,US_500-BAAN,USD,113639541
6/23/2025,2025,6,Q2,Q2-2025,OEM - Kitting,1/2" W x 24" L Blue 80 Grit Aluminum Oxide X Weigh,FASTENAL CO_US_323253,102.9,Asheville,US_500-BAAN,USD,NCBUN88032
6/23/2025,2025,6,Q2,Q2-2025,Hand Tools,14" Metal Cutting Chop Saw with Pressed Base,FASTENAL CO_US_323253,624.23,Asheville,US_500-BAAN,USD,NCBUN88031
6/23/2025,2025,6,Q2,Q2-2025,MRO Services,Large Helix[REG] 2060 Core9[TM] 13 ga Hi-Vis Lime,FASTENAL CO_US_323253,21.7,Asheville,US_500-BAAN,USD,NCBUN88030
6/23/2025,2025,6,Q2,Q2-2025,MRO Services,X-LargeHelix[REG] 2060 Core9[TM] 13 ga Hi-Vis Lime,FASTENAL CO_US_323253,21.7,Asheville,US_500-BAAN,USD,NCBUN88030
6/23/2025,2025,6,Q2,Q2-2025,MRO Services,Medium Helix[REG] 2060 Core9[TM] 13 ga Hi-Vis Lime,FASTENAL CO_US_323253,21.7,Asheville,US_500-BAAN,USD,NCBUN88030
6/23/2025,2025,6,Q2,Q2-2025,Industrial Supplies,2025 Blanket PO for Striped Towels,CINTAS #223_US_70680353,235.92,Asheville,US_500-BAAN,USD,4233200701
6/23/2025,2025,6,Q2,Q2-2025,Waste Management,Biohazard Waste Management,STERICYCLE INC_US_258534,709.84,Asheville,US_500-BAAN,USD,8011168980
6/21/2025,2025,6,Q2,Q2-2025,MRO Services,"Plate Caster,Swivel,Polyurethane,6 1/2H",GRAINGER_US_243660,817.2,Asheville,US_500-BAAN,USD,9547915166
6/20/2025,2025,6,Q2,Q2-2025,Production Equipment and Supplies,Bon 11-614 32-1/2-Inch by 21-Inch by 8-1/2-Inch 3 CF Poly Mortar Box,AMAZON CAPITAL SERVICES INC_US_70345775,123.7,Asheville,US_500-BAAN,USD,11DM-XD7T-THN9
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Parallel Key,AMADA AMERICA INC_US_70576373,13.97,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Connecting Shaft,AMADA AMERICA INC_US_70576373,20.95,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Connecting Block,AMADA AMERICA INC_US_70576373,337.58,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Parrallel Key,AMADA AMERICA INC_US_70576373,6.98,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Lock washer,AMADA AMERICA INC_US_70576373,6.05,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Idler Pulley,AMADA AMERICA INC_US_70576373,93.53,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Idler Pulley,AMADA AMERICA INC_US_70576373,24.48,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Idler Pin,AMADA AMERICA INC_US_70576373,267.22,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Socket Head Cap Screw,AMADA AMERICA INC_US_70576373,1.88,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Set Screw flat,AMADA AMERICA INC_US_70576373,0.14,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Roller Bearing,AMADA AMERICA INC_US_70576373,23,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Snap ring,AMADA AMERICA INC_US_70576373,0.82,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Crown Nut,AMADA AMERICA INC_US_70576373,6.98,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Socket Head Cap Screw,AMADA AMERICA INC_US_70576373,1.91,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Bearing,AMADA AMERICA INC_US_70576373,3.49,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Snap Ring,AMADA AMERICA INC_US_70576373,0.65,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Nut,AMADA AMERICA INC_US_70576373,0.86,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Site Equipment Spare Parts,Flat Washer,AMADA AMERICA INC_US_70576373,1.21,Asheville,US_500-BAAN,USD,IN0000074540
6/20/2025,2025,6,Q2,Q2-2025,Production Equipment and Supplies,"Honeywell, Accessory, 4.5"" X 6"" Cleaning Card, 25 PER Carton, Priced PER Carton",AMAZON CAPITAL SERVICES INC_US_70345775,48.09,Asheville,US_500-BAAN,USD,1VXQ-7HL1-QXYG
6/20/2025,2025,6,Q2,Q2-2025,Office Supplies,2000 PLUS PRO SELF-INKING 2360,STAPLES BUSINESS ADVANTAGE_US_246182,48.35,Asheville,US_500-BAAN,USD,6034980288
6/20/2025,2025,6,Q2,Q2-2025,Office Supplies,XEROX 108R01488 BLACK DRUM UNI,STAPLES BUSINESS ADVANTAGE_US_246182,75.69,Asheville,US_500-BAAN,USD,6034980278
6/20/2025,2025,6,Q2,Q2-2025,Office Supplies,3DCONNEXION SPACEMOUSE COMPACT,STAPLES BUSINESS ADVANTAGE_US_246182,163.55,Asheville,US_500-BAAN,USD,6034980282
6/20/2025,2025,6,Q2,Q2-2025,Hand Tools,5-5/8" Royal Blue Extra Slim Long Needle-Nose Plie,FASTENAL CO_US_323253,74.2,Asheville,US_500-BAAN,USD,NCBUN88018
6/20/2025,2025,6,Q2,Q2-2025,MRO Services,74-000-958,FASTENAL CO_US_323253,65,Asheville,US_500-BAAN,USD,NCBUN88020
6/20/2025,2025,6,Q2,Q2-2025,Hand Tools,9-1/2"L x 1-1/2"W HCS Bent 90[DEG] Angle Pry Bar,FASTENAL CO_US_323253,77.63,Asheville,US_500-BAAN,USD,NCBUN88022
6/20/2025,2025,6,Q2,Q2-2025,Hand Tools,3/4" x 12' English Yellow Case Heavy Duty POWERLOC,FASTENAL CO_US_323253,189.76,Asheville,US_500-BAAN,USD,NCBUN88021
6/20/2025,2025,6,Q2,Q2-2025,MRO Services,16 oz net A00811 ASPIRE Biodegradable Dust Mop Tre,FASTENAL CO_US_323253,131.12,Asheville,US_500-BAAN,USD,NCBUN88017
6/20/2025,2025,6,Q2,Q2-2025,OEM - Kitting,F-HUV6 WINDOW 45mmDIA 3mmTHK AR/AR @ 1.07um,COHERENT CORP_US_71147631,630,Asheville,US_500-BAAN,USD,90690465
6/20/2025,2025,6,Q2,Q2-2025,OEM - Kitting,FS PO/CX LENS 50.8mmDIA 190mmFL AR/AR @ 1.08μm ET=11.44mm,COHERENT CORP_US_71147631,1147,Asheville,US_500-BAAN,USD,90690465
6/20/2025,2025,6,Q2,Q2-2025,OEM - Kitting,NOZZLE ADAPTOR WITH HOLES AND INNER,COHERENT CORP_US_71147631,2460,Asheville,US_500-BAAN,USD,90690465
6/20/2025,2025,6,Q2,Q2-2025,OEM - Kitting,TARIFF CHARGE/FEE,COHERENT CORP_US_71147631,211.85,Asheville,US_500-BAAN,USD,90690465
6/20/2025,2025,6,Q2,Q2-2025,IT Consultant Services,Advanity 24/25 Annual Maintenance Contract,ADVANITY TECHNOLOGIES LLC_US_70776254,36000,Asheville,US_500-BAAN,USD,8798
6/20/2025,2025,6,Q2,Q2-2025,Fans and blowers,11" 650CFM 20V WALL-MOUNT FAN,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,175.99,Asheville,US_500-BAAN,USD,32138560
6/19/2025,2025,6,Q2,Q2-2025,Waste Management,Blanket PO for 2025-2026 paint waste-water pickup,CLEAN HARBORS ENVIRONMENTAL SERVICES INC_US_341050,1408,Asheville,US_500-BAAN,USD,87612960
6/19/2025,2025,6,Q2,Q2-2025,Office Supplies,DURACELL COPPERTOP AA ALKALINE,STAPLES BUSINESS ADVANTAGE_US_246182,78.1,Asheville,US_500-BAAN,USD,6034902459
6/19/2025,2025,6,Q2,Q2-2025,Office Supplies,STAPLES DURAMARK TANK PERMANEN,STAPLES BUSINESS ADVANTAGE_US_246182,17.32,Asheville,US_500-BAAN,USD,6034902457
6/19/2025,2025,6,Q2,Q2-2025,Janitorial Services/Supplies,2025 Aiken/ANX 12Mo Blanket ,QUALITY JANITORIAL GROUP INC._US_70680728,29100,Asheville,US_500-BAAN,USD,46839
6/19/2025,2025,6,Q2,Q2-2025,Janitorial Services/Supplies,2025 Quality Janitorial - Biltmore Park,QUALITY JANITORIAL GROUP INC._US_70680728,3500,Asheville,US_500-BAAN,USD,46841
6/19/2025,2025,6,Q2,Q2-2025,Janitorial Services/Supplies,2025 Quality Janitorial - Training Center,QUALITY JANITORIAL GROUP INC._US_70680728,800,Asheville,US_500-BAAN,USD,46840
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,Brady Ribbon,BRADY WORLDWIDE INC_US_70654402,129.98,Asheville,US_500-BAAN,USD,9359247717
6/19/2025,2025,6,Q2,Q2-2025,Professional Services,Field Inspection to be performed at Cascade Thermal Solutions ,UL LLC_US_70425951,1500,Asheville,US_500-BAAN,USD,72020629729
6/19/2025,2025,6,Q2,Q2-2025,Machined Metal Components,Phase separator ,SPINCO METAL PRODUCTS INC_US_70580461,765,Asheville,US_500-BAAN,USD,741345
6/19/2025,2025,6,Q2,Q2-2025,"Labels, (Adhesive)",3" x 4" Two Arrows Pointing Up Label,IPS PACKAGING_US_70650347,39.02,Asheville,US_500-BAAN,USD,S2408260.001
6/19/2025,2025,6,Q2,Q2-2025,"Labels, (Adhesive)",4" x 4" Limited Quantity Blank Labe,IPS PACKAGING_US_70650347,45.18,Asheville,US_500-BAAN,USD,S2408260.001
6/19/2025,2025,6,Q2,Q2-2025,"Labels, (Adhesive)",4" x 4" Limited Quantity "Y" Label,IPS PACKAGING_US_70650347,45.12,Asheville,US_500-BAAN,USD,S2408260.001
6/19/2025,2025,6,Q2,Q2-2025,"Labels, (Adhesive)",3" x 4" Two Arrows Pointing Up Label ,IPS PACKAGING_US_70650347,19.51,Asheville,US_500-BAAN,USD,S2408260.001
6/19/2025,2025,6,Q2,Q2-2025,"Labels, (Adhesive)",4" x 4" Limited Quantity Blank Label ,IPS PACKAGING_US_70650347,22.59,Asheville,US_500-BAAN,USD,S2408260.001
6/19/2025,2025,6,Q2,Q2-2025,"Labels, (Adhesive)",4" x 4" Limited Quantity "Y" Label,IPS PACKAGING_US_70650347,22.56,Asheville,US_500-BAAN,USD,S2408260.001
6/19/2025,2025,6,Q2,Q2-2025,Hand Tools,HSS/TC216.UNF10-C0-WY80AA/Thread profile - UNF #10,FASTENAL CO_US_323253,122.61,Asheville,US_500-BAAN,USD,NCBUN87981
6/19/2025,2025,6,Q2,Q2-2025,Hardware/Fasteners,RCQ578-W-W-W-W-W,FASTENAL CO_US_323253,2300,Asheville,US_500-BAAN,USD,NCBUN87979
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,2-Ply 500' White Compact[REG] Coreless Bathroom Ti,FASTENAL CO_US_323253,257.64,Asheville,US_500-BAAN,USD,NCBUN87983
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,48" L x 43" W 16 Micron ORMADUS[REG] 56 gal Clear,FASTENAL CO_US_323253,97.96,Asheville,US_500-BAAN,USD,NCBUN87983
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,58" L x 38" W 1.70 mil ORMADUS[REG] 60 gal Black L,FASTENAL CO_US_323253,171.48,Asheville,US_500-BAAN,USD,NCBUN87983
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,800 ft Roll Refill White 1-Ply Paper Non-Perforate,FASTENAL CO_US_323253,75.02,Asheville,US_500-BAAN,USD,NCBUN87983
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,#29 HSS 135[DEG] Split Point Black and Gold Finish,FASTENAL CO_US_323253,33.97,Asheville,US_500-BAAN,USD,NCBUN87984
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,1/4" HSS Jobb Drill,FASTENAL CO_US_323253,41.49,Asheville,US_500-BAAN,USD,NCBUN87984
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,32" L x 24" W 0.90 mil ORMADUS[REG] 12 - 16 gal Bl,FASTENAL CO_US_323253,123.7,Asheville,US_500-BAAN,USD,NCBUN87984
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,32" L x 24" W 0.90 mil ORMADUS[REG] 12 - 16 gal Bl,FASTENAL CO_US_323253,49.48,Asheville,US_500-BAAN,USD,NCBUN87982
6/19/2025,2025,6,Q2,Q2-2025,OEM - Kitting,Scotch-Brite[TM] Cut and Polish Flap Brush 12" x 2,FASTENAL CO_US_323253,620,Asheville,US_500-BAAN,USD,NCBUN87980
6/19/2025,2025,6,Q2,Q2-2025,Hardware/Fasteners,Scotch-Brite[TM] Cut and Polish Flap Brush CP-FB 5,FASTENAL CO_US_323253,374,Asheville,US_500-BAAN,USD,NCBUN87980
6/19/2025,2025,6,Q2,Q2-2025,Material Handling Equipment,2" x 6' 2-Ply Type 3 Tuff Edge Polyester Web Sling,FASTENAL CO_US_323253,44.04,Asheville,US_500-BAAN,USD,NCBUN87985
6/19/2025,2025,6,Q2,Q2-2025,MRO Services,Bulk Nitrogen Sitewide,AIRGAS USA LLC_US_69316438,2246.79,Asheville,US_500-BAAN,USD,9162120430
6/19/2025,2025,6,Q2,Q2-2025,Construction Spend,Phase 2 - Tewksbury - R&D Office/Lab Renovations Construction Management Services,PIDC CONSTRUCTION LLC_US_71211419,51914.96,Asheville,US_500-BAAN,USD,24-048-007
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,RESP N95 W/VALV PART 10/PK,THERMO FISHER (FISHER SCI)_US_292344,169.65,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,GLV PF NIT MIDKNIGHT XL 100PK,THERMO FISHER (FISHER SCI)_US_292344,156.89,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,GLV PF NIT MIDKNIGHT LG 100PK,THERMO FISHER (FISHER SCI)_US_292344,470.67,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,GLV PF NIT MIDKNIGHT SM 100PK,THERMO FISHER (FISHER SCI)_US_292344,156.89,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,EXAMGLV NITR 9.5 SZ M 100EA/PK,THERMO FISHER (FISHER SCI)_US_292344,291.6,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,EXAMGLV NITR 9.5 SZ L 100EA/PK,THERMO FISHER (FISHER SCI)_US_292344,437.4,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,PREEMPT RTU 6X7 WIPE CS1920,THERMO FISHER (FISHER SCI)_US_292344,268.58,Asheville,US_500-BAAN,USD,1725129X
6/19/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Threaded Black-Oxide Steel Track Roller, Flat without Seal, 1-1/2&quot; Diameter x 7/8&quot; Roller Width, 5/8&quot; Stud Diameter",MCMASTER-CARR SUPPLY CO_US_50004682,105.84,Asheville,US_500-BAAN,USD,47480548
6/19/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Multipurpose 932 Bearing Bronze Sleeve Bearing for 1-1/2&quot; Shaft Diameter and 1-3/4&quot; Housing ID, 2-1/2&quot; Long",MCMASTER-CARR SUPPLY CO_US_50004682,25.26,Asheville,US_500-BAAN,USD,47480548
6/19/2025,2025,6,Q2,Q2-2025,OEM - Kitting,"Retaining Compound for Loose-Fitting Parts, High Locking Strength, Loctite 660, 1.69 FL. oz",MCMASTER-CARR SUPPLY CO_US_50004682,55.55,Asheville,US_500-BAAN,USD,47480548
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,22.02,Asheville,US_500-BAAN,USD,8708050-01
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03120 Heat Exchange Blanket 101300,ENDRIES INTERNATIONAL INC_US_70579175,87.92,Asheville,US_500-BAAN,USD,8736518-01
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,44.03,Asheville,US_500-BAAN,USD,8734609-01
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03110 Blanket REF Fasteners 102500,ENDRIES INTERNATIONAL INC_US_70579175,110.41,Asheville,US_500-BAAN,USD,8740263-01
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03110 Blanket REF Fasteners 102500,ENDRIES INTERNATIONAL INC_US_70579175,110.41,Asheville,US_500-BAAN,USD,8746874-01
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03148 PEM/WELD Blanket Quarter Fasteners101100,ENDRIES INTERNATIONAL INC_US_70579175,14.57,Asheville,US_500-BAAN,USD,8748795-01
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03120 Blanket Fasteners LAB 101300,ENDRIES INTERNATIONAL INC_US_70579175,213.41,Asheville,US_500-BAAN,USD,8753002-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,177.65,Asheville,US_500-BAAN,USD,8753003-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03148 PEM/WELD Blanket Quarter Fasteners101100,ENDRIES INTERNATIONAL INC_US_70579175,33.73,Asheville,US_500-BAAN,USD,8753004-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,295.82,Asheville,US_500-BAAN,USD,8753005-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,143.68,Asheville,US_500-BAAN,USD,8753006-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,258.19,Asheville,US_500-BAAN,USD,8753007-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,76.73,Asheville,US_500-BAAN,USD,8753008-00
6/18/2025,2025,6,Q2,Q2-2025,Other Consumables and Supplies,03160 TTEMP/FOGGER Quarter Blanket Fasteners 102350,ENDRIES INTERNATIONAL INC_US_70579175,44.91,Asheville,US_500-BAAN,USD,8753009-00
6/18/2025,2025,6,Q2,Q2-2025,Electronic Components,"ANMBEST 2PCS DB25 Solderless Connector, RS232 D-SUB Serial to 25-pin Port Terminal Male Adapter Breakout Board with Case Long Bolts Nuts",AMAZON CAPITAL SERVICES INC_US_70345775,15.89,Asheville,US_500-BAAN,USD,1RV1-Q3TF-66GY
6/18/2025,2025,6,Q2,Q2-2025,Electronic Components,"ANMBEST 2PCS DB25 Solderless Connector, RS232 D-SUB Serial to 25-pin Port Terminal Female Adapter Breakout Board with Case Long Bolts Nuts",AMAZON CAPITAL SERVICES INC_US_70345775,15.89,Asheville,US_500-BAAN,USD,1RV1-Q3TF-66GY
6/18/2025,2025,6,Q2,Q2-2025,OEM - Kitting,SRA ESD WRIST STRAP 6FT CORD,DIGI KEY ELECTRONICS_US_50051980,106.1,Asheville,US_500-BAAN,USD,113608228
6/18/2025,2025,6,Q2,Q2-2025,OEM - Kitting,FT GRNDR HL LM GN STRP 1MEG,DIGI KEY ELECTRONICS_US_50051980,221.56,Asheville,US_500-BAAN,USD,113608228
6/18/2025,2025,6,Q2,Q2-2025,Uniforms,Cintas Uniform Service Blanket for 2024/2025,CINTAS #223_US_70680353,210.43,Asheville,US_500-BAAN,USD,4232480239
6/18/2025,2025,6,Q2,Q2-2025,Uniforms,Cintas Uniform Service Blanket for 2024/2025,CINTAS #223_US_70680353,589.19,Asheville,US_500-BAAN,USD,4232480181
